	r_spotId	관광지명	area_code	Unnamed: 0	date	avgTemp	highTemp	lowTemp	rainProb	weather	datetime	month	weekday	season
1525	170	선녀탕	5	49	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
1526	170	선녀탕	5	50	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
1527	170	선녀탕	5	51	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
1528	170	선녀탕	5	52	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
1529	170	선녀탕	5	53	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
1530	171	선운정사	7	63	2023-11-14	11.76923076923077	13	10	30	4	2023-11-14	November	1	fall
1531	171	선운정사	7	64	2023-11-15	11.791666666666666	15	9	30	4	2023-11-15	November	2	fall
1532	171	선운정사	7	65	2023-11-16	12.5	17	10	73	4	2023-11-16	November	3	fall
1533	171	선운정사	7	66	2023-11-17	10.5	12	10	60	4	2023-11-17	November	4	fall
1534	171	선운정사	7	67	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
1535	171	선운정사	7	68	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
1536	171	선운정사	7	69	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
1537	171	선운정사	7	70	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
1538	171	선운정사	7	71	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
1539	172	섭지코지	2	18	2023-11-14	12.0	13	11	30	4	2023-11-14	November	1	fall
1540	172	섭지코지	2	19	2023-11-15	12.625	15	11	20	4	2023-11-15	November	2	fall
1541	172	섭지코지	2	20	2023-11-16	13.291666666666666	17	10	72	4	2023-11-16	November	3	fall
1542	172	섭지코지	2	21	2023-11-17	11.083333333333334	12	10	60	4	2023-11-17	November	4	fall
1543	172	섭지코지	2	22	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
1544	172	섭지코지	2	23	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
1545	172	섭지코지	2	24	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
1546	172	섭지코지	2	25	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
1547	172	섭지코지	2	26	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
1548	173	섭지코지전망대	2	18	2023-11-14	12.0	13	11	30	4	2023-11-14	November	1	fall
1549	173	섭지코지전망대	2	19	2023-11-15	12.625	15	11	20	4	2023-11-15	November	2	fall
1550	173	섭지코지전망대	2	20	2023-11-16	13.291666666666666	17	10	72	4	2023-11-16	November	3	fall
1551	173	섭지코지전망대	2	21	2023-11-17	11.083333333333334	12	10	60	4	2023-11-17	November	4	fall
1552	173	섭지코지전망대	2	22	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
1553	173	섭지코지전망대	2	23	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
1554	173	섭지코지전망대	2	24	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
1555	173	섭지코지전망대	2	25	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
1556	173	섭지코지전망대	2	26	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
1557	174	성김대건신부표착기념관	9	81	2023-11-14	12.538461538461538	13	12	30	4	2023-11-14	November	1	fall
1558	174	성김대건신부표착기념관	9	82	2023-11-15	12.583333333333334	15	10	30	4	2023-11-15	November	2	fall
1559	174	성김대건신부표착기념관	9	83	2023-11-16	13.166666666666666	17	10	64	4	2023-11-16	November	3	fall
1560	174	성김대건신부표착기념관	9	84	2023-11-17	11.375	12	10	60	4	2023-11-17	November	4	fall
1561	174	성김대건신부표착기념관	9	85	2023-11-18	12.0	14	10	40	1	2023-11-18	November	5	fall
1562	174	성김대건신부표착기념관	9	86	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
1563	174	성김대건신부표착기념관	9	87	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
1564	174	성김대건신부표착기념관	9	88	2023-11-22	14.5	17	12	20	1	2023-11-22	November	2	fall
1565	174	성김대건신부표착기념관	9	89	2023-11-23	13.5	15	12	40	4	2023-11-23	November	3	fall
1566	175	성산세화해안도로	6	54	2023-11-14	11.23076923076923	13	10	30	4	2023-11-14	November	1	fall
1567	175	성산세화해안도로	6	55	2023-11-15	11.541666666666666	15	9	20	4	2023-11-15	November	2	fall
1568	175	성산세화해안도로	6	56	2023-11-16	12.166666666666666	17	8	69	4	2023-11-16	November	3	fall
1569	175	성산세화해안도로	6	57	2023-11-17	10.041666666666666	11	9	60	4	2023-11-17	November	4	fall
1570	175	성산세화해안도로	6	58	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
1571	175	성산세화해안도로	6	59	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
1572	175	성산세화해안도로	6	60	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
1573	175	성산세화해안도로	6	61	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
1574	175	성산세화해안도로	6	62	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
1575	176	성산유채꽃밭	2	18	2023-11-14	12.0	13	11	30	4	2023-11-14	November	1	fall
1576	176	성산유채꽃밭	2	19	2023-11-15	12.625	15	11	20	4	2023-11-15	November	2	fall
1577	176	성산유채꽃밭	2	20	2023-11-16	13.291666666666666	17	10	72	4	2023-11-16	November	3	fall
1578	176	성산유채꽃밭	2	21	2023-11-17	11.083333333333334	12	10	60	4	2023-11-17	November	4	fall
1579	176	성산유채꽃밭	2	22	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
1580	176	성산유채꽃밭	2	23	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
1581	176	성산유채꽃밭	2	24	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
1582	176	성산유채꽃밭	2	25	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
1583	176	성산유채꽃밭	2	26	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
1584	177	성산일출봉	2	18	2023-11-14	12.0	13	11	30	4	2023-11-14	November	1	fall
1585	177	성산일출봉	2	19	2023-11-15	12.625	15	11	20	4	2023-11-15	November	2	fall
1586	177	성산일출봉	2	20	2023-11-16	13.291666666666666	17	10	72	4	2023-11-16	November	3	fall
1587	177	성산일출봉	2	21	2023-11-17	11.083333333333334	12	10	60	4	2023-11-17	November	4	fall
1588	177	성산일출봉	2	22	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
1589	177	성산일출봉	2	23	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
1590	177	성산일출봉	2	24	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
1591	177	성산일출봉	2	25	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
1592	177	성산일출봉	2	26	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
1593	178	성산포JC공원	2	18	2023-11-14	12.0	13	11	30	4	2023-11-14	November	1	fall
1594	178	성산포JC공원	2	19	2023-11-15	12.625	15	11	20	4	2023-11-15	November	2	fall
1595	178	성산포JC공원	2	20	2023-11-16	13.291666666666666	17	10	72	4	2023-11-16	November	3	fall
1596	178	성산포JC공원	2	21	2023-11-17	11.083333333333334	12	10	60	4	2023-11-17	November	4	fall
1597	178	성산포JC공원	2	22	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
1598	178	성산포JC공원	2	23	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
1599	178	성산포JC공원	2	24	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
1600	178	성산포JC공원	2	25	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
1601	178	성산포JC공원	2	26	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
1602	179	성산포수협활어위판센터	2	18	2023-11-14	12.0	13	11	30	4	2023-11-14	November	1	fall
1603	179	성산포수협활어위판센터	2	19	2023-11-15	12.625	15	11	20	4	2023-11-15	November	2	fall
1604	179	성산포수협활어위판센터	2	20	2023-11-16	13.291666666666666	17	10	72	4	2023-11-16	November	3	fall
1605	179	성산포수협활어위판센터	2	21	2023-11-17	11.083333333333334	12	10	60	4	2023-11-17	November	4	fall
1606	179	성산포수협활어위판센터	2	22	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
1607	179	성산포수협활어위판센터	2	23	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
1608	179	성산포수협활어위판센터	2	24	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
1609	179	성산포수협활어위판센터	2	25	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
1610	179	성산포수협활어위판센터	2	26	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
1611	180	성산포종합여객터미널	2	18	2023-11-14	12.0	13	11	30	4	2023-11-14	November	1	fall
1612	180	성산포종합여객터미널	2	19	2023-11-15	12.625	15	11	20	4	2023-11-15	November	2	fall
1613	180	성산포종합여객터미널	2	20	2023-11-16	13.291666666666666	17	10	72	4	2023-11-16	November	3	fall
1614	180	성산포종합여객터미널	2	21	2023-11-17	11.083333333333334	12	10	60	4	2023-11-17	November	4	fall
1615	180	성산포종합여객터미널	2	22	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
1616	180	성산포종합여객터미널	2	23	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
1617	180	성산포종합여객터미널	2	24	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
1618	180	성산포종합여객터미널	2	25	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
1619	180	성산포종합여객터미널	2	26	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
1620	181	성산항	2	18	2023-11-14	12.0	13	11	30	4	2023-11-14	November	1	fall
1621	181	성산항	2	19	2023-11-15	12.625	15	11	20	4	2023-11-15	November	2	fall
1622	181	성산항	2	20	2023-11-16	13.291666666666666	17	10	72	4	2023-11-16	November	3	fall
1623	181	성산항	2	21	2023-11-17	11.083333333333334	12	10	60	4	2023-11-17	November	4	fall
1624	181	성산항	2	22	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
1625	181	성산항	2	23	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
1626	181	성산항	2	24	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
1627	181	성산항	2	25	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
1628	181	성산항	2	26	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
1629	182	성읍랜드	4	36	2023-11-14	11.461538461538462	14	9	30	4	2023-11-14	November	1	fall
1630	182	성읍랜드	4	37	2023-11-15	11.958333333333334	16	9	30	4	2023-11-15	November	2	fall
1631	182	성읍랜드	4	38	2023-11-16	13.166666666666666	17	10	73	4	2023-11-16	November	3	fall
1632	182	성읍랜드	4	39	2023-11-17	10.75	13	9	30	4	2023-11-17	November	4	fall
1633	182	성읍랜드	4	40	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
1634	182	성읍랜드	4	41	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
1635	182	성읍랜드	4	42	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
1636	182	성읍랜드	4	43	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
1637	182	성읍랜드	4	44	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
1638	183	성읍민속마을	4	36	2023-11-14	11.461538461538462	14	9	30	4	2023-11-14	November	1	fall
1639	183	성읍민속마을	4	37	2023-11-15	11.958333333333334	16	9	30	4	2023-11-15	November	2	fall
1640	183	성읍민속마을	4	38	2023-11-16	13.166666666666666	17	10	73	4	2023-11-16	November	3	fall
1641	183	성읍민속마을	4	39	2023-11-17	10.75	13	9	30	4	2023-11-17	November	4	fall
1642	183	성읍민속마을	4	40	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
1643	183	성읍민속마을	4	41	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
1644	183	성읍민속마을	4	42	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
1645	183	성읍민속마을	4	43	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
1646	183	성읍민속마을	4	44	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
1647	184	세계술박물관	4	36	2023-11-14	11.461538461538462	14	9	30	4	2023-11-14	November	1	fall
1648	184	세계술박물관	4	37	2023-11-15	11.958333333333334	16	9	30	4	2023-11-15	November	2	fall
1649	184	세계술박물관	4	38	2023-11-16	13.166666666666666	17	10	73	4	2023-11-16	November	3	fall
1650	184	세계술박물관	4	39	2023-11-17	10.75	13	9	30	4	2023-11-17	November	4	fall
1651	184	세계술박물관	4	40	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
1652	184	세계술박물관	4	41	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
1653	184	세계술박물관	4	42	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
1654	184	세계술박물관	4	43	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
1655	184	세계술박물관	4	44	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
1656	185	세계자동차&피아노박물관	3	27	2023-11-14	12.23076923076923	14	11	30	4	2023-11-14	November	1	fall
1657	185	세계자동차&피아노박물관	3	28	2023-11-15	12.541666666666666	16	10	30	4	2023-11-15	November	2	fall
1658	185	세계자동차&피아노박물관	3	29	2023-11-16	13.416666666666666	17	11	64	4	2023-11-16	November	3	fall
1659	185	세계자동차&피아노박물관	3	30	2023-11-17	10.75	12	10	60	4	2023-11-17	November	4	fall
1660	185	세계자동차&피아노박물관	3	31	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
1661	185	세계자동차&피아노박물관	3	32	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
1662	185	세계자동차&피아노박물관	3	33	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
1663	185	세계자동차&피아노박물관	3	34	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
1664	185	세계자동차&피아노박물관	3	35	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
1665	186	세리월드	5	45	2023-11-14	13.76923076923077	16	12	30	4	2023-11-14	November	1	fall
1666	186	세리월드	5	46	2023-11-15	14.25	18	11	30	4	2023-11-15	November	2	fall
1667	186	세리월드	5	47	2023-11-16	15.041666666666666	19	13	66	4	2023-11-16	November	3	fall
1668	186	세리월드	5	48	2023-11-17	11.75	14	10	30	4	2023-11-17	November	4	fall
1669	186	세리월드	5	49	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
1670	186	세리월드	5	50	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
1671	186	세리월드	5	51	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
1672	186	세리월드	5	52	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
1673	186	세리월드	5	53	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
1674	187	세리월드카트레이싱	5	45	2023-11-14	13.76923076923077	16	12	30	4	2023-11-14	November	1	fall
1675	187	세리월드카트레이싱	5	46	2023-11-15	14.25	18	11	30	4	2023-11-15	November	2	fall
1676	187	세리월드카트레이싱	5	47	2023-11-16	15.041666666666666	19	13	66	4	2023-11-16	November	3	fall
1677	187	세리월드카트레이싱	5	48	2023-11-17	11.75	14	10	30	4	2023-11-17	November	4	fall
1678	187	세리월드카트레이싱	5	49	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
1679	187	세리월드카트레이싱	5	50	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
1680	187	세리월드카트레이싱	5	51	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
1681	187	세리월드카트레이싱	5	52	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
1682	187	세리월드카트레이싱	5	53	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
1683	188	세화민속오일시장	6	54	2023-11-14	11.23076923076923	13	10	30	4	2023-11-14	November	1	fall
1684	188	세화민속오일시장	6	55	2023-11-15	11.541666666666666	15	9	20	4	2023-11-15	November	2	fall
1685	188	세화민속오일시장	6	56	2023-11-16	12.166666666666666	17	8	69	4	2023-11-16	November	3	fall
1686	188	세화민속오일시장	6	57	2023-11-17	10.041666666666666	11	9	60	4	2023-11-17	November	4	fall
1687	188	세화민속오일시장	6	58	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
1688	188	세화민속오일시장	6	59	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
1689	188	세화민속오일시장	6	60	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
1690	188	세화민속오일시장	6	61	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
1691	188	세화민속오일시장	6	62	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
1692	189	세화해수욕장	6	54	2023-11-14	11.23076923076923	13	10	30	4	2023-11-14	November	1	fall
1693	189	세화해수욕장	6	55	2023-11-15	11.541666666666666	15	9	20	4	2023-11-15	November	2	fall
1694	189	세화해수욕장	6	56	2023-11-16	12.166666666666666	17	8	69	4	2023-11-16	November	3	fall
1695	189	세화해수욕장	6	57	2023-11-17	10.041666666666666	11	9	60	4	2023-11-17	November	4	fall
1696	189	세화해수욕장	6	58	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
1697	189	세화해수욕장	6	59	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
1698	189	세화해수욕장	6	60	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
1699	189	세화해수욕장	6	61	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
1700	189	세화해수욕장	6	62	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
1701	190	소금막해변	4	36	2023-11-14	11.461538461538462	14	9	30	4	2023-11-14	November	1	fall
1702	190	소금막해변	4	37	2023-11-15	11.958333333333334	16	9	30	4	2023-11-15	November	2	fall
1703	190	소금막해변	4	38	2023-11-16	13.166666666666666	17	10	73	4	2023-11-16	November	3	fall
1704	190	소금막해변	4	39	2023-11-17	10.75	13	9	30	4	2023-11-17	November	4	fall
1705	190	소금막해변	4	40	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
1706	190	소금막해변	4	41	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
1707	190	소금막해변	4	42	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
1708	190	소금막해변	4	43	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
1709	190	소금막해변	4	44	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
1710	191	소인국테마파크	3	27	2023-11-14	12.23076923076923	14	11	30	4	2023-11-14	November	1	fall
1711	191	소인국테마파크	3	28	2023-11-15	12.541666666666666	16	10	30	4	2023-11-15	November	2	fall
1712	191	소인국테마파크	3	29	2023-11-16	13.416666666666666	17	11	64	4	2023-11-16	November	3	fall
1713	191	소인국테마파크	3	30	2023-11-17	10.75	12	10	60	4	2023-11-17	November	4	fall
1714	191	소인국테마파크	3	31	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
1715	191	소인국테마파크	3	32	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
1716	191	소인국테마파크	3	33	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
1717	191	소인국테마파크	3	34	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
1718	191	소인국테마파크	3	35	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
1719	192	소정방폭포	5	45	2023-11-14	13.76923076923077	16	12	30	4	2023-11-14	November	1	fall
1720	192	소정방폭포	5	46	2023-11-15	14.25	18	11	30	4	2023-11-15	November	2	fall
1721	192	소정방폭포	5	47	2023-11-16	15.041666666666666	19	13	66	4	2023-11-16	November	3	fall
1722	192	소정방폭포	5	48	2023-11-17	11.75	14	10	30	4	2023-11-17	November	4	fall
1723	192	소정방폭포	5	49	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
1724	192	소정방폭포	5	50	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
1725	192	소정방폭포	5	51	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
1726	192	소정방폭포	5	52	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
1727	192	소정방폭포	5	53	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
1728	193	소천지	5	45	2023-11-14	13.76923076923077	16	12	30	4	2023-11-14	November	1	fall
1729	193	소천지	5	46	2023-11-15	14.25	18	11	30	4	2023-11-15	November	2	fall
1730	193	소천지	5	47	2023-11-16	15.041666666666666	19	13	66	4	2023-11-16	November	3	fall
1731	193	소천지	5	48	2023-11-17	11.75	14	10	30	4	2023-11-17	November	4	fall
1732	193	소천지	5	49	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
1733	193	소천지	5	50	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
1734	193	소천지	5	51	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
1735	193	소천지	5	52	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
1736	193	소천지	5	53	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
1737	194	속골유원지	5	45	2023-11-14	13.76923076923077	16	12	30	4	2023-11-14	November	1	fall
1738	194	속골유원지	5	46	2023-11-15	14.25	18	11	30	4	2023-11-15	November	2	fall
1739	194	속골유원지	5	47	2023-11-16	15.041666666666666	19	13	66	4	2023-11-16	November	3	fall
1740	194	속골유원지	5	48	2023-11-17	11.75	14	10	30	4	2023-11-17	November	4	fall
1741	194	속골유원지	5	49	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
1742	194	속골유원지	5	50	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
1743	194	속골유원지	5	51	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
1744	194	속골유원지	5	52	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
1745	194	속골유원지	5	53	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
1746	195	송당무끈모루	6	54	2023-11-14	11.23076923076923	13	10	30	4	2023-11-14	November	1	fall
1747	195	송당무끈모루	6	55	2023-11-15	11.541666666666666	15	9	20	4	2023-11-15	November	2	fall
